"LM$","2014-05-20",6922.5000000
"LM$","2014-05-21",6841.0000000
"LM$","2014-05-22",6945.5000000
"LM$","2014-05-23",6991.0000000
"LM$","2014-05-27",7020.0000000
"LM$","2014-05-28",7035.0000000
"LM$","2014-05-29",6970.0000000
"LM$","2014-05-30",6995.5000000
"LM$","2014-06-02",7003.0000000
"LM$","2014-06-03",6930.0000000
"LM$","2014-06-04",6835.0000000
"LM$","2014-06-05",6800.0000000
"LM$","2014-06-06",6660.5000000
"LM$","2014-06-09",6667.5000000
"LM$","2014-06-10",6695.5000000
"LM$","2014-06-11",6689.5000000
"LM$","2014-06-12",6725.0000000
"LM$","2014-06-13",6671.5000000
"LM$","2014-06-16",6735.0000000
"LM$","2014-06-17",6711.0000000
"LM$","2014-06-18",6739.0000000
"LM$","2014-06-19",6730.5000000
"LM$","2014-06-20",6777.5000000
"LM$","2014-06-23",6901.0000000
"LM$","2014-06-24",6898.5000000
"LM$","2014-06-25",6890.5000000
"LM$","2014-06-26",6936.5000000
"LM$","2014-06-27",6976.0000000
"LM$","2014-06-30",6955.0000000
"LM$","2014-07-01",7015.0000000
"LM$","2014-07-02",7050.0000000
"LM$","2014-07-03",7121.0000000
"LM$","2014-07-04",7159.0000000
"LM$","2014-07-07",7120.5000000
"LM$","2014-07-08",7155.0000000
"LM$","2014-07-09",7173.0000000
"LM$","2014-07-10",7110.0000000
"LM$","2014-07-11",7151.0000000
"LM$","2014-07-14",7154.5000000
"LM$","2014-07-15",7102.5000000
"LM$","2014-07-16",7112.0000000
"LM$","2014-07-17",7030.5000000
"LM$","2014-07-18",7026.5000000
"LM$","2014-07-21",6989.5000000
"LM$","2014-07-22",7060.5000000
"LM$","2014-07-23",7065.0000000
"LM$","2014-07-24",7151.0000000
"LM$","2014-07-25",7183.5000000
"LM$","2014-07-28",7132.0000000
"LM$","2014-07-29",7116.0000000
"LM$","2014-07-30",7090.0000000
"LM$","2014-07-31",7135.5000000
"LM$","2014-08-01",7078.0000000
"LM$","2014-08-04",7104.0000000
"LM$","2014-08-05",7100.5000000
"LM$","2014-08-06",6995.0000000
"LM$","2014-08-07",6980.5000000
"LM$","2014-08-08",7020.0000000
"LM$","2014-08-11",7010.5000000
"LM$","2014-08-12",7025.5000000
"LM$","2014-08-13",6925.5000000
"LM$","2014-08-14",6886.5000000
"LM$","2014-08-15",6852.5000000
"LM$","2014-08-18",6910.0000000
"LM$","2014-08-19",6934.5000000
"LM$","2014-08-20",6922.0000000
"LM$","2014-08-21",7003.0000000
"LM$","2014-08-22",7088.0000000
"LM$","2014-08-26",7096.0000000
"LM$","2014-08-27",7051.0000000
"LM$","2014-08-28",7033.0000000
"LM$","2014-08-29",6995.0000000
"LM$","2014-09-01",6966.5000000
"LM$","2014-09-02",6965.5000000
"LM$","2014-09-03",6927.0000000
"LM$","2014-09-04",6967.0000000
"LM$","2014-09-05",6973.0000000
"LM$","2014-09-08",7040.5000000
"LM$","2014-09-09",6937.0000000
"LM$","2014-09-10",6897.5000000
"LM$","2014-09-11",6829.0000000
"LM$","2014-09-12",6856.0000000
"LM$","2014-09-15",6850.0000000
"LM$","2014-09-16",6895.5000000
"LM$","2014-09-17",6958.5000000
"LM$","2014-09-18",6920.0000000
"LM$","2014-09-19",6868.5000000
"LM$","2014-09-22",6782.0000000
"LM$","2014-09-23",6797.0000000
"LM$","2014-09-24",6750.0000000
"LM$","2014-09-25",6766.0000000
"LM$","2014-09-26",6771.0000000
"LM$","2014-09-29",6735.5000000
"LM$","2014-09-30",6736.0000000
"LM$","2014-10-01",6755.0000000
"LM$","2014-10-02",6693.5000000
"LM$","2014-10-03",6665.0000000
"LM$","2014-10-06",6712.5000000
"LM$","2014-10-07",6715.0000000
"LM$","2014-10-08",6755.0000000
"LM$","2014-10-09",6767.0000000
"LM$","2014-10-10",6697.0000000
"LM$","2014-10-13",6802.0000000
"LM$","2014-10-14",6780.5000000
"LM$","2014-10-15",6781.0000000
"LM$","2014-10-16",6630.0000000
"LM$","2014-10-17",6629.0000000
"LM$","2014-10-20",6615.0000000
"LM$","2014-10-21",6660.0000000
"LM$","2014-10-22",6730.5000000
"LM$","2014-10-23",6718.5000000
"LM$","2014-10-24",6759.5000000
"LM$","2014-10-27",6800.5000000
"LM$","2014-10-28",6859.5000000
"LM$","2014-10-29",6855.0000000
"LM$","2014-10-30",6785.0000000
"LM$","2014-10-31",6835.5000000
"LM$","2014-11-03",6801.0000000
"LM$","2014-11-04",6705.5000000
"LM$","2014-11-05",6646.0000000
"LM$","2014-11-06",6681.0000000
"LM$","2014-11-07",6720.5000000
"LM$","2014-11-10",6735.5000000
"LM$","2014-11-11",6688.0000000
"LM$","2014-11-12",6752.5000000
"LM$","2014-11-13",6755.5000000
"LM$","2014-11-14",6695.0000000
"LM$","2014-11-17",6752.0000000
"LM$","2014-11-18",6684.0000000
"LM$","2014-11-19",6715.0000000
"LM$","2014-11-20",6688.0000000
"LM$","2014-11-21",6790.0000000
"LM$","2014-11-24",6731.0000000
"LM$","2014-11-25",6696.0000000
"LM$","2014-11-26",6649.0000000
"LM$","2014-11-27",6621.5000000
"LM$","2014-11-28",6515.5000000
"LM$","2014-12-01",6385.0000000
"LM$","2014-12-02",6455.0000000
"LM$","2014-12-03",6451.0000000
"LM$","2014-12-04",6491.0000000
"LM$","2014-12-05",6536.0000000
"LM$","2014-12-08",6465.5000000
"LM$","2014-12-09",6401.0000000
"LM$","2014-12-10",6476.0000000
"LM$","2014-12-11",6471.5000000
"LM$","2014-12-12",6526.5000000
"LM$","2014-12-15",6560.0000000
"LM$","2014-12-16",6390.0000000
"LM$","2014-12-17",6306.0000000
"LM$","2014-12-18",6350.5000000
"LM$","2014-12-19",6445.5000000
"LM$","2014-12-22",6426.5000000
"LM$","2014-12-23",6363.0000000
"LM$","2014-12-24",6361.0000000
"LM$","2014-12-29",6332.0000000
"LM$","2014-12-30",6330.0000000
"LM$","2014-12-31",6359.0000000
"LM$","2015-01-02",6309.0000000
"LM$","2015-01-05",6216.0000000
